,created,uuid,link,is_duplicate,duplicate_for,is_hard
2096,2024-06-09 03:25:03,03064a94-800f-43f1-9bb6-f327b695b8e9,https://s3.ritm.media/yappy-db-duplicates/03064a94-800f-43f1-9bb6-f327b695b8e9.mp4,False,,False
2098,2024-06-09 03:39:05,5711e1a9-3cc8-4978-bb83-b5f4983b1cdd,https://s3.ritm.media/yappy-db-duplicates/5711e1a9-3cc8-4978-bb83-b5f4983b1cdd.mp4,False,,False
2100,2024-06-09 03:43:32,4b693273-d6b3-4d86-9589-1a743f3e67fa,https://s3.ritm.media/yappy-db-duplicates/4b693273-d6b3-4d86-9589-1a743f3e67fa.mp4,False,,False
2101,2024-06-09 03:43:57,1d172806-5d79-4f32-a365-ea2a1210e5c9,https://s3.ritm.media/yappy-db-duplicates/1d172806-5d79-4f32-a365-ea2a1210e5c9.mp4,False,,False
2103,2024-06-09 03:48:03,404bcf06-3ca5-499d-b54d-f5bbe27d6e0c,https://s3.ritm.media/yappy-db-duplicates/404bcf06-3ca5-499d-b54d-f5bbe27d6e0c.mp4,False,,False
2106,2024-06-09 04:17:20,cde93faa-1396-4b31-b136-2cbd5dd49bf4,https://s3.ritm.media/yappy-db-duplicates/cde93faa-1396-4b31-b136-2cbd5dd49bf4.mp4,True,3442ca12-5886-49d1-b51a-a21971ca042e,False
2107,2024-06-09 04:19:20,0d163a37-413b-4fba-aebf-8f422458365d,https://s3.ritm.media/yappy-db-duplicates/0d163a37-413b-4fba-aebf-8f422458365d.mp4,False,,False
2111,2024-06-09 04:47:47,3c521213-b317-44db-b509-4323dd4baeca,https://s3.ritm.media/yappy-db-duplicates/3c521213-b317-44db-b509-4323dd4baeca.mp4,False,,False
2112,2024-06-09 04:56:50,455d9167-5327-45b7-832a-249ca1354778,https://s3.ritm.media/yappy-db-duplicates/455d9167-5327-45b7-832a-249ca1354778.mp4,False,,False
2114,2024-06-09 05:09:50,216b3ccd-8874-4dd7-8b42-a432aafa9248,https://s3.ritm.media/yappy-db-duplicates/216b3ccd-8874-4dd7-8b42-a432aafa9248.mp4,False,,False
2117,2024-06-09 05:30:45,ef6891e8-8412-4d77-a8c8-51ed6c7e5858,https://s3.ritm.media/yappy-db-duplicates/ef6891e8-8412-4d77-a8c8-51ed6c7e5858.mp4,True,5711e1a9-3cc8-4978-bb83-b5f4983b1cdd,False
2123,2024-06-09 05:50:31,3f30dcab-3c44-40b5-bf16-098957f3dd53,https://s3.ritm.media/yappy-db-duplicates/3f30dcab-3c44-40b5-bf16-098957f3dd53.mp4,False,,False
2125,2024-06-09 05:51:52,2f09b879-8cd3-4cfd-a6f7-155b78934bc4,https://s3.ritm.media/yappy-db-duplicates/2f09b879-8cd3-4cfd-a6f7-155b78934bc4.mp4,False,,False
2126,2024-06-09 05:54:46,add6c1c3-a742-403b-9cbf-59a0fe89304c,https://s3.ritm.media/yappy-db-duplicates/add6c1c3-a742-403b-9cbf-59a0fe89304c.mp4,True,1d1d07a8-4241-4624-ab14-aa24fbd16479,False
2131,2024-06-09 06:24:00,4d43b12f-7059-499e-992f-35c5839bda20,https://s3.ritm.media/yappy-db-duplicates/4d43b12f-7059-499e-992f-35c5839bda20.mp4,False,,False
2133,2024-06-09 06:39:03,4bb82075-27be-4ac0-b9e7-3e03c97b78d6,https://s3.ritm.media/yappy-db-duplicates/4bb82075-27be-4ac0-b9e7-3e03c97b78d6.mp4,False,,False
2136,2024-06-09 07:19:53,17973fa0-d682-4a42-ad50-d23a2429ef98,https://s3.ritm.media/yappy-db-duplicates/17973fa0-d682-4a42-ad50-d23a2429ef98.mp4,False,,False
2139,2024-06-09 07:29:22,4ec58a51-5afd-461a-9573-06f69a3168f3,https://s3.ritm.media/yappy-db-duplicates/4ec58a51-5afd-461a-9573-06f69a3168f3.mp4,False,,False
2140,2024-06-09 07:34:06,1f69287b-ee87-4656-bd9d-c84d24527d4f,https://s3.ritm.media/yappy-db-duplicates/1f69287b-ee87-4656-bd9d-c84d24527d4f.mp4,False,,False
2143,2024-06-09 07:48:45,2a613014-2e4a-406b-ab62-9515b2980242,https://s3.ritm.media/yappy-db-duplicates/2a613014-2e4a-406b-ab62-9515b2980242.mp4,False,,False
2147,2024-06-09 08:17:16,70a097c4-f920-4f40-b370-6c1766231f6b,https://s3.ritm.media/yappy-db-duplicates/70a097c4-f920-4f40-b370-6c1766231f6b.mp4,True,29e2bf0f-32f5-43ec-bb7f-4d24babbde5d,False
2149,2024-06-09 08:32:51,4e5155fb-dfac-4b27-be5d-6bd9e2b2d8f2,https://s3.ritm.media/yappy-db-duplicates/4e5155fb-dfac-4b27-be5d-6bd9e2b2d8f2.mp4,False,,False
2150,2024-06-09 08:36:26,5613b9b4-dd93-43af-866f-b2ddd50a4498,https://s3.ritm.media/yappy-db-duplicates/5613b9b4-dd93-43af-866f-b2ddd50a4498.mp4,False,,False
2151,2024-06-09 08:36:53,463d345b-5e63-44ff-bfa3-d2d3a0ff8c3d,https://s3.ritm.media/yappy-db-duplicates/463d345b-5e63-44ff-bfa3-d2d3a0ff8c3d.mp4,False,,False
2152,2024-06-09 08:45:40,09827317-4306-4ddf-b3a7-eefd173e4822,https://s3.ritm.media/yappy-db-duplicates/09827317-4306-4ddf-b3a7-eefd173e4822.mp4,False,,False
2155,2024-06-09 08:59:32,25d02e31-34c8-4be0-af43-18ecf29f472f,https://s3.ritm.media/yappy-db-duplicates/25d02e31-34c8-4be0-af43-18ecf29f472f.mp4,False,,False
2158,2024-06-09 09:18:38,f7a1c875-310e-41b7-baef-21edaa8dd17e,https://s3.ritm.media/yappy-db-duplicates/f7a1c875-310e-41b7-baef-21edaa8dd17e.mp4,True,01cfaa1f-5249-450e-8b2c-1bb36c5ae4cb,False
2164,2024-06-09 09:42:20,4ea895c0-39c6-4073-9110-0045e45e08b8,https://s3.ritm.media/yappy-db-duplicates/4ea895c0-39c6-4073-9110-0045e45e08b8.mp4,False,,False
2166,2024-06-09 10:00:03,3db27210-d9e3-46f1-bf1e-899eff621995,https://s3.ritm.media/yappy-db-duplicates/3db27210-d9e3-46f1-bf1e-899eff621995.mp4,True,4fcd1597-6e72-4b96-87bb-148edc7424e3,False
2169,2024-06-09 10:17:21,434d13b2-5bd1-4bde-88b2-e5a2efa3e45c,https://s3.ritm.media/yappy-db-duplicates/434d13b2-5bd1-4bde-88b2-e5a2efa3e45c.mp4,False,,False
2172,2024-06-09 10:22:19,3fa9e280-edf4-477b-b9e4-cf6c71ca3e86,https://s3.ritm.media/yappy-db-duplicates/3fa9e280-edf4-477b-b9e4-cf6c71ca3e86.mp4,False,,False
2177,2024-06-09 10:48:17,16ddb2e9-f806-4490-b593-a5e07f31e5ef,https://s3.ritm.media/yappy-db-duplicates/16ddb2e9-f806-4490-b593-a5e07f31e5ef.mp4,False,,False
2178,2024-06-09 10:59:59,44102882-d19e-462c-af2e-601a92dd49df,https://s3.ritm.media/yappy-db-duplicates/44102882-d19e-462c-af2e-601a92dd49df.mp4,False,,False
2185,2024-06-09 11:26:43,91781d15-b969-4db2-85eb-968673cbda8a,https://s3.ritm.media/yappy-db-duplicates/91781d15-b969-4db2-85eb-968673cbda8a.mp4,True,31f66951-748f-4a86-9492-051c063f35fc,False
2188,2024-06-09 11:51:18,4f009764-fabc-4349-989c-a23140f07564,https://s3.ritm.media/yappy-db-duplicates/4f009764-fabc-4349-989c-a23140f07564.mp4,False,,False
2189,2024-06-09 11:52:06,4e347a7f-f6ac-4c4e-ab0b-1e706d22bc07,https://s3.ritm.media/yappy-db-duplicates/4e347a7f-f6ac-4c4e-ab0b-1e706d22bc07.mp4,False,,False
2192,2024-06-09 12:05:20,0225e82c-f28a-4e6b-8caf-5074d5b64be5,https://s3.ritm.media/yappy-db-duplicates/0225e82c-f28a-4e6b-8caf-5074d5b64be5.mp4,False,,False
2198,2024-06-09 12:35:41,418fa31e-e33c-4bd2-9e2f-95f17a72d481,https://s3.ritm.media/yappy-db-duplicates/418fa31e-e33c-4bd2-9e2f-95f17a72d481.mp4,False,,False
2199,2024-06-09 12:43:15,2b468f7a-584c-4ebc-8522-6f26f1c67a81,https://s3.ritm.media/yappy-db-duplicates/2b468f7a-584c-4ebc-8522-6f26f1c67a81.mp4,False,,False
2201,2024-06-09 12:50:33,247da6fa-6770-4851-a2c2-36a04d82dbe2,https://s3.ritm.media/yappy-db-duplicates/247da6fa-6770-4851-a2c2-36a04d82dbe2.mp4,False,,False
2202,2024-06-09 12:58:00,37f0f8bb-4343-4ccd-a6b0-739f9c85c682,https://s3.ritm.media/yappy-db-duplicates/37f0f8bb-4343-4ccd-a6b0-739f9c85c682.mp4,False,,False
2203,2024-06-09 12:59:09,1126c84a-7e55-460b-a368-216dfd71f755,https://s3.ritm.media/yappy-db-duplicates/1126c84a-7e55-460b-a368-216dfd71f755.mp4,False,,False
2207,2024-06-09 13:11:47,3ca7f87d-b1d6-4d16-b0d3-c1886459de97,https://s3.ritm.media/yappy-db-duplicates/3ca7f87d-b1d6-4d16-b0d3-c1886459de97.mp4,False,,False
2208,2024-06-09 13:18:06,2aea2534-dfca-4699-8d0e-d95f01e44981,https://s3.ritm.media/yappy-db-duplicates/2aea2534-dfca-4699-8d0e-d95f01e44981.mp4,True,52c909ee-95c6-4175-8527-984627c0c89f,False
2211,2024-06-09 13:34:48,39785055-2ea9-4f1c-b88e-ea5591e6cfd9,https://s3.ritm.media/yappy-db-duplicates/39785055-2ea9-4f1c-b88e-ea5591e6cfd9.mp4,False,,False
2215,2024-06-09 13:53:10,1a24bae6-798a-4c7c-a3e0-8c2cf59fb933,https://s3.ritm.media/yappy-db-duplicates/1a24bae6-798a-4c7c-a3e0-8c2cf59fb933.mp4,False,,False
2219,2024-06-09 14:23:19,1c79057c-3736-46ad-b1cd-22c222323329,https://s3.ritm.media/yappy-db-duplicates/1c79057c-3736-46ad-b1cd-22c222323329.mp4,False,,False
2220,2024-06-09 14:28:05,03f52b57-5e60-441f-8c41-b78f9222752e,https://s3.ritm.media/yappy-db-duplicates/03f52b57-5e60-441f-8c41-b78f9222752e.mp4,False,,False
2222,2024-06-09 14:35:55,00edb0c3-e840-4474-ab91-b4198fcc6dec,https://s3.ritm.media/yappy-db-duplicates/00edb0c3-e840-4474-ab91-b4198fcc6dec.mp4,False,,False
2223,2024-06-09 14:36:22,4393f520-ce30-417c-a59f-8b60fd8f1ebc,https://s3.ritm.media/yappy-db-duplicates/4393f520-ce30-417c-a59f-8b60fd8f1ebc.mp4,False,,False
2227,2024-06-09 15:08:01,58079693-ccbf-4333-848a-fc14278becad,https://s3.ritm.media/yappy-db-duplicates/58079693-ccbf-4333-848a-fc14278becad.mp4,False,,False
2231,2024-06-09 15:18:23,17a09fe5-6961-4a84-82a3-1701dd568b3f,https://s3.ritm.media/yappy-db-duplicates/17a09fe5-6961-4a84-82a3-1701dd568b3f.mp4,False,,False
2239,2024-06-09 16:13:10,869ee9e1-5939-402a-945d-9e81bede0c69,https://s3.ritm.media/yappy-db-duplicates/869ee9e1-5939-402a-945d-9e81bede0c69.mp4,True,4553933e-5ba4-43eb-8366-d6204671f310,False
2244,2024-06-09 17:04:39,07c2c1b7-3691-47b7-9665-99fe2b869ab2,https://s3.ritm.media/yappy-db-duplicates/07c2c1b7-3691-47b7-9665-99fe2b869ab2.mp4,False,,False
2248,2024-06-09 17:18:08,5025d500-a44a-465b-a8d2-d67df5227713,https://s3.ritm.media/yappy-db-duplicates/5025d500-a44a-465b-a8d2-d67df5227713.mp4,False,,False
2249,2024-06-09 17:19:47,1893e5ff-108a-4f1f-b1e6-584eaf981ce9,https://s3.ritm.media/yappy-db-duplicates/1893e5ff-108a-4f1f-b1e6-584eaf981ce9.mp4,False,,False
2251,2024-06-09 17:28:12,4048268f-3bd1-48b7-9189-f2ad0e980b49,https://s3.ritm.media/yappy-db-duplicates/4048268f-3bd1-48b7-9189-f2ad0e980b49.mp4,False,,False
2252,2024-06-09 17:34:08,46e69dac-1c1d-4f75-ba3f-6e76a7370e2b,https://s3.ritm.media/yappy-db-duplicates/46e69dac-1c1d-4f75-ba3f-6e76a7370e2b.mp4,False,,False
2253,2024-06-09 17:38:15,19b30074-0cc7-4f96-be37-ae0c0dfbfacc,https://s3.ritm.media/yappy-db-duplicates/19b30074-0cc7-4f96-be37-ae0c0dfbfacc.mp4,False,,False
2258,2024-06-09 18:04:45,4daee952-17db-460f-a835-abeec6855f2c,https://s3.ritm.media/yappy-db-duplicates/4daee952-17db-460f-a835-abeec6855f2c.mp4,False,,False
2262,2024-06-09 18:26:03,1bfabaf9-fab9-4746-b58e-e0fc84732b64,https://s3.ritm.media/yappy-db-duplicates/1bfabaf9-fab9-4746-b58e-e0fc84732b64.mp4,False,,False
2263,2024-06-09 18:27:22,2ae47a06-6f25-4168-88cf-30c0f10501af,https://s3.ritm.media/yappy-db-duplicates/2ae47a06-6f25-4168-88cf-30c0f10501af.mp4,False,,False
2264,2024-06-09 18:40:44,2476e41c-ed8d-4bdd-af8c-f9441e9f5562,https://s3.ritm.media/yappy-db-duplicates/2476e41c-ed8d-4bdd-af8c-f9441e9f5562.mp4,False,,False
2266,2024-06-09 18:47:13,0a5267e6-0139-40f3-ba88-26165eb60c28,https://s3.ritm.media/yappy-db-duplicates/0a5267e6-0139-40f3-ba88-26165eb60c28.mp4,False,,False
2270,2024-06-09 19:05:02,32ae1504-1bf7-4d5c-b4d4-ffb0c6700e9f,https://s3.ritm.media/yappy-db-duplicates/32ae1504-1bf7-4d5c-b4d4-ffb0c6700e9f.mp4,False,,False
2275,2024-06-09 19:19:36,c194592f-f1d7-4567-b08c-657fb12a7f97,https://s3.ritm.media/yappy-db-duplicates/c194592f-f1d7-4567-b08c-657fb12a7f97.mp4,True,1893e5ff-108a-4f1f-b1e6-584eaf981ce9,False
2291,2024-06-09 20:39:15,0c26d5f5-dd3d-4181-b4cb-d104e090dde2,https://s3.ritm.media/yappy-db-duplicates/0c26d5f5-dd3d-4181-b4cb-d104e090dde2.mp4,False,,False
2295,2024-06-09 20:54:29,373943f5-1d1a-4de5-9a2d-48a07854866d,https://s3.ritm.media/yappy-db-duplicates/373943f5-1d1a-4de5-9a2d-48a07854866d.mp4,False,,False
2301,2024-06-09 21:31:21,357b469e-ac62-40fe-ae50-231cea2cadc7,https://s3.ritm.media/yappy-db-duplicates/357b469e-ac62-40fe-ae50-231cea2cadc7.mp4,False,,False
2305,2024-06-09 22:02:15,b7a01c82-7c46-4808-80b1-e40382cc4fff,https://s3.ritm.media/yappy-db-duplicates/b7a01c82-7c46-4808-80b1-e40382cc4fff.mp4,True,1430c3a3-d310-4c6f-9ad7-6814066f3258,False
2310,2024-06-09 22:43:24,108d753f-3535-4580-ada0-46c405b61803,https://s3.ritm.media/yappy-db-duplicates/108d753f-3535-4580-ada0-46c405b61803.mp4,False,,False
2318,2024-06-09 23:30:17,dbca38e4-9921-4874-be89-ba0c2f8905f4,https://s3.ritm.media/yappy-db-duplicates/dbca38e4-9921-4874-be89-ba0c2f8905f4.mp4,True,05c9edc5-5d0d-4851-a34e-1862502ac897,False
2319,2024-06-09 23:30:48,38c6d581-a5d3-44f4-a3dd-8275da14adee,https://s3.ritm.media/yappy-db-duplicates/38c6d581-a5d3-44f4-a3dd-8275da14adee.mp4,False,,False
2321,2024-06-09 23:33:16,2799a094-d9ec-42a6-8f1f-04dc3f585607,https://s3.ritm.media/yappy-db-duplicates/2799a094-d9ec-42a6-8f1f-04dc3f585607.mp4,True,0fcb516d-d722-40f7-ac38-ec3f27e7cb91,False
2322,2024-06-09 23:37:38,433d7f0f-faf3-4421-a6fa-492d96709b0d,https://s3.ritm.media/yappy-db-duplicates/433d7f0f-faf3-4421-a6fa-492d96709b0d.mp4,False,,False
2325,2024-06-10 00:02:27,21fe53bb-f286-485c-a5fe-8aa5793061f2,https://s3.ritm.media/yappy-db-duplicates/21fe53bb-f286-485c-a5fe-8aa5793061f2.mp4,False,,False
2331,2024-06-10 00:13:51,21de1d70-07ec-4947-af47-e783175ac453,https://s3.ritm.media/yappy-db-duplicates/21de1d70-07ec-4947-af47-e783175ac453.mp4,False,,False
2337,2024-06-10 00:36:59,82c6ce43-5049-4ef3-981d-0418716714a8,https://s3.ritm.media/yappy-db-duplicates/82c6ce43-5049-4ef3-981d-0418716714a8.mp4,False,,False
2346,2024-06-10 01:29:50,20607abe-5772-453c-8f75-9796daf1bc5d,https://s3.ritm.media/yappy-db-duplicates/20607abe-5772-453c-8f75-9796daf1bc5d.mp4,False,,False
2351,2024-06-10 02:09:29,58eb157d-367a-4bd5-888f-31a27f521945,https://s3.ritm.media/yappy-db-duplicates/58eb157d-367a-4bd5-888f-31a27f521945.mp4,True,3945c0f5-4ad7-4b6c-be3f-e2f79566be96,False
2365,2024-06-10 03:25:40,527fbe3c-6ca3-4efc-a06b-a71402309adf,https://s3.ritm.media/yappy-db-duplicates/527fbe3c-6ca3-4efc-a06b-a71402309adf.mp4,False,,False
2369,2024-06-10 03:52:29,00c21d3e-d62c-4800-aebe-f6f25ea2b2e7,https://s3.ritm.media/yappy-db-duplicates/00c21d3e-d62c-4800-aebe-f6f25ea2b2e7.mp4,False,,False
2372,2024-06-10 04:19:39,75f72283-5842-45b0-8fbf-6eecbc4375dd,https://s3.ritm.media/yappy-db-duplicates/75f72283-5842-45b0-8fbf-6eecbc4375dd.mp4,True,4e9a4536-8301-4249-92ce-dd8a6ffcefba,False
2373,2024-06-10 04:36:57,0eb36050-10c1-46f5-98bc-21d9118da136,https://s3.ritm.media/yappy-db-duplicates/0eb36050-10c1-46f5-98bc-21d9118da136.mp4,False,,False
2374,2024-06-10 04:46:16,9b822817-855e-4525-9798-290f9831a3d8,https://s3.ritm.media/yappy-db-duplicates/9b822817-855e-4525-9798-290f9831a3d8.mp4,True,27a049db-da05-4468-a5d7-07686d3e51a4,False
2377,2024-06-10 04:52:46,4f8afd00-a419-44cd-b88b-91aac053b2d2,https://s3.ritm.media/yappy-db-duplicates/4f8afd00-a419-44cd-b88b-91aac053b2d2.mp4,False,,False
2380,2024-06-10 05:12:15,12f91288-b897-468e-a463-654088fc2da0,https://s3.ritm.media/yappy-db-duplicates/12f91288-b897-468e-a463-654088fc2da0.mp4,False,,False
2384,2024-06-10 05:45:39,18cf48e0-04a4-430b-a386-925f74509e2d,https://s3.ritm.media/yappy-db-duplicates/18cf48e0-04a4-430b-a386-925f74509e2d.mp4,False,,False
2386,2024-06-10 05:49:43,2add3f59-52db-4e22-8663-0763a8eeda64,https://s3.ritm.media/yappy-db-duplicates/2add3f59-52db-4e22-8663-0763a8eeda64.mp4,False,,False
2393,2024-06-10 06:21:54,34016c4d-a096-4b41-9973-09a2b855f1ba,https://s3.ritm.media/yappy-db-duplicates/34016c4d-a096-4b41-9973-09a2b855f1ba.mp4,False,,False
2394,2024-06-10 06:22:30,35a4c501-f302-40ad-a7b9-09082ce43ddb,https://s3.ritm.media/yappy-db-duplicates/35a4c501-f302-40ad-a7b9-09082ce43ddb.mp4,False,,False
2398,2024-06-10 06:27:15,b47d65e5-771b-433b-9aec-859da08f6f1c,https://s3.ritm.media/yappy-db-duplicates/b47d65e5-771b-433b-9aec-859da08f6f1c.mp4,True,1804caf8-4ab8-441d-8701-f4ddbfc4ab51,False
2399,2024-06-10 06:28:43,06eea71c-6d56-4a97-8264-6eba2b9f56d2,https://s3.ritm.media/yappy-db-duplicates/06eea71c-6d56-4a97-8264-6eba2b9f56d2.mp4,False,,False
2407,2024-06-10 07:03:27,50977547-c7cb-4a65-a183-a342c6b83e84,https://s3.ritm.media/yappy-db-duplicates/50977547-c7cb-4a65-a183-a342c6b83e84.mp4,True,39785055-2ea9-4f1c-b88e-ea5591e6cfd9,False
2410,2024-06-10 07:12:19,2cdc109e-0217-41e2-aa64-6aea80811203,https://s3.ritm.media/yappy-db-duplicates/2cdc109e-0217-41e2-aa64-6aea80811203.mp4,False,,False
2430,2024-06-10 09:18:20,0dbc16e9-c5a1-45d2-8bf0-04ab09f1249d,https://s3.ritm.media/yappy-db-duplicates/0dbc16e9-c5a1-45d2-8bf0-04ab09f1249d.mp4,False,,False
2431,2024-06-10 09:35:10,1b6f9a34-9522-4150-a31e-445d5cb60b3a,https://s3.ritm.media/yappy-db-duplicates/1b6f9a34-9522-4150-a31e-445d5cb60b3a.mp4,False,,False
2432,2024-06-10 09:47:41,474787d0-2654-4599-b0cf-5391712fe9c6,https://s3.ritm.media/yappy-db-duplicates/474787d0-2654-4599-b0cf-5391712fe9c6.mp4,False,,False
2433,2024-06-10 10:00:36,0075382b-8185-4620-b246-08a2f1a11194,https://s3.ritm.media/yappy-db-duplicates/0075382b-8185-4620-b246-08a2f1a11194.mp4,False,,False
2436,2024-06-10 10:06:05,0c4c4fea-cb8e-43ac-994a-9c3d09215709,https://s3.ritm.media/yappy-db-duplicates/0c4c4fea-cb8e-43ac-994a-9c3d09215709.mp4,False,,False
2438,2024-06-10 10:07:52,830fd6b0-ebb7-43c2-a127-19686466879b,https://s3.ritm.media/yappy-db-duplicates/830fd6b0-ebb7-43c2-a127-19686466879b.mp4,False,,False
2447,2024-06-10 11:00:46,42de2a91-047a-4c06-94ed-2a2849c3314c,https://s3.ritm.media/yappy-db-duplicates/42de2a91-047a-4c06-94ed-2a2849c3314c.mp4,False,,False
2450,2024-06-10 11:35:38,03344c62-e9b6-424c-aec7-a63b33dacf85,https://s3.ritm.media/yappy-db-duplicates/03344c62-e9b6-424c-aec7-a63b33dacf85.mp4,False,,False
2454,2024-06-10 12:05:03,3dcb4d42-ba51-4e95-9fa8-e7d9f9ec3241,https://s3.ritm.media/yappy-db-duplicates/3dcb4d42-ba51-4e95-9fa8-e7d9f9ec3241.mp4,False,,False
2459,2024-06-10 12:22:29,26f81a0d-c919-44bf-a5dd-8a03a7a22724,https://s3.ritm.media/yappy-db-duplicates/26f81a0d-c919-44bf-a5dd-8a03a7a22724.mp4,True,40e1031b-f2c4-4b43-b96a-d881cb01dfb2,False
2463,2024-06-10 12:35:06,399701d7-cf12-4b8a-baed-cfec4e9dd574,https://s3.ritm.media/yappy-db-duplicates/399701d7-cf12-4b8a-baed-cfec4e9dd574.mp4,False,,False
2472,2024-06-10 13:13:17,4e6f1430-dac4-4fbf-a641-005a302fdedd,https://s3.ritm.media/yappy-db-duplicates/4e6f1430-dac4-4fbf-a641-005a302fdedd.mp4,False,,False
2479,2024-06-10 13:43:56,95c1b5a2-e120-4bd3-8cc7-fa240ed82d3d,https://s3.ritm.media/yappy-db-duplicates/95c1b5a2-e120-4bd3-8cc7-fa240ed82d3d.mp4,True,4ec58a51-5afd-461a-9573-06f69a3168f3,False
2480,2024-06-10 13:44:27,3ced88e6-3128-47df-b903-2e3376e4bafe,https://s3.ritm.media/yappy-db-duplicates/3ced88e6-3128-47df-b903-2e3376e4bafe.mp4,False,,False
2482,2024-06-10 13:54:24,56aaf94c-5c01-48ff-acf1-be69b6bcb956,https://s3.ritm.media/yappy-db-duplicates/56aaf94c-5c01-48ff-acf1-be69b6bcb956.mp4,False,,False
2484,2024-06-10 13:56:23,1066ea31-8e09-48e1-af6f-5f65d8ca7fad,https://s3.ritm.media/yappy-db-duplicates/1066ea31-8e09-48e1-af6f-5f65d8ca7fad.mp4,False,,False
2488,2024-06-10 14:37:58,52d4ffda-6808-44c7-9e6c-ca71bbcc3e1f,https://s3.ritm.media/yappy-db-duplicates/52d4ffda-6808-44c7-9e6c-ca71bbcc3e1f.mp4,False,,False
2492,2024-06-10 14:49:55,195a8f84-fb04-4370-ac42-724daf5d704d,https://s3.ritm.media/yappy-db-duplicates/195a8f84-fb04-4370-ac42-724daf5d704d.mp4,False,,False
2496,2024-06-10 15:00:05,4c69b258-db2a-46b5-ac56-7b822f080553,https://s3.ritm.media/yappy-db-duplicates/4c69b258-db2a-46b5-ac56-7b822f080553.mp4,False,,False
2500,2024-06-10 15:17:53,964f7622-c5d6-4d80-af51-f5677e80958e,https://s3.ritm.media/yappy-db-duplicates/964f7622-c5d6-4d80-af51-f5677e80958e.mp4,True,145fdaef-9471-4aec-837d-ca06ce67ce3e,False
2501,2024-06-10 15:25:24,16a3bc88-f663-4fb4-96fa-5608629e2949,https://s3.ritm.media/yappy-db-duplicates/16a3bc88-f663-4fb4-96fa-5608629e2949.mp4,False,,False
2502,2024-06-10 15:25:53,41a9952f-fcaf-45b1-b9cc-1d06b5d87c8c,https://s3.ritm.media/yappy-db-duplicates/41a9952f-fcaf-45b1-b9cc-1d06b5d87c8c.mp4,False,,False
2504,2024-06-10 15:28:38,09bf3d8b-2348-4378-96bb-7187f149f82f,https://s3.ritm.media/yappy-db-duplicates/09bf3d8b-2348-4378-96bb-7187f149f82f.mp4,False,,False
2507,2024-06-10 15:44:10,39b0c2a2-5d4e-4e1a-98e5-fd0b68e8655e,https://s3.ritm.media/yappy-db-duplicates/39b0c2a2-5d4e-4e1a-98e5-fd0b68e8655e.mp4,False,,False
2512,2024-06-10 16:05:49,182d5518-e1ae-44f9-9a9b-d67e5032ee72,https://s3.ritm.media/yappy-db-duplicates/182d5518-e1ae-44f9-9a9b-d67e5032ee72.mp4,False,,False
2513,2024-06-10 16:14:06,1c36d94b-16ce-41e7-8beb-88fc09084f06,https://s3.ritm.media/yappy-db-duplicates/1c36d94b-16ce-41e7-8beb-88fc09084f06.mp4,False,,False
2514,2024-06-10 16:33:41,33035118-2e96-4074-840e-29469f7944df,https://s3.ritm.media/yappy-db-duplicates/33035118-2e96-4074-840e-29469f7944df.mp4,False,,False
2520,2024-06-10 17:17:09,32ef4770-b5cb-4ae2-a8ba-f8b51f789630,https://s3.ritm.media/yappy-db-duplicates/32ef4770-b5cb-4ae2-a8ba-f8b51f789630.mp4,False,,False
2527,2024-06-10 17:48:22,1cb0edf8-06c8-40c1-b646-e695e256c0ad,https://s3.ritm.media/yappy-db-duplicates/1cb0edf8-06c8-40c1-b646-e695e256c0ad.mp4,False,,False
2529,2024-06-10 17:59:55,39d3c3f8-6fbf-4391-a459-4779db2d57a7,https://s3.ritm.media/yappy-db-duplicates/39d3c3f8-6fbf-4391-a459-4779db2d57a7.mp4,False,,False
2530,2024-06-10 18:00:13,8472c2ab-c1bc-4571-8ab0-65882a47ffdf,https://s3.ritm.media/yappy-db-duplicates/8472c2ab-c1bc-4571-8ab0-65882a47ffdf.mp4,True,1a5f6db1-e99f-4c36-b9ad-26a9ab4a1cc8,False
2531,2024-06-10 18:05:36,4fec249f-7723-49c0-ba37-4c80b2c874fc,https://s3.ritm.media/yappy-db-duplicates/4fec249f-7723-49c0-ba37-4c80b2c874fc.mp4,False,,False
2535,2024-06-10 18:32:38,0f481ba1-7b84-40bc-9ba5-08e430a841e9,https://s3.ritm.media/yappy-db-duplicates/0f481ba1-7b84-40bc-9ba5-08e430a841e9.mp4,False,,False
2539,2024-06-10 18:50:20,4a09f38b-9fbb-459c-8a28-ebd012d11f07,https://s3.ritm.media/yappy-db-duplicates/4a09f38b-9fbb-459c-8a28-ebd012d11f07.mp4,False,,False
2540,2024-06-10 18:58:49,0e66b094-1278-4e8b-8a00-dac5e007a7a3,https://s3.ritm.media/yappy-db-duplicates/0e66b094-1278-4e8b-8a00-dac5e007a7a3.mp4,False,,False
2549,2024-06-10 19:48:40,5f3f1b8c-1ff0-45e4-96fd-97fcae2d9acc,https://s3.ritm.media/yappy-db-duplicates/5f3f1b8c-1ff0-45e4-96fd-97fcae2d9acc.mp4,True,32b48a36-45bc-45d8-9efa-f5edbeecac02,False
2551,2024-06-10 20:13:15,26244c55-7e37-4918-8111-a173e9426dfb,https://s3.ritm.media/yappy-db-duplicates/26244c55-7e37-4918-8111-a173e9426dfb.mp4,False,,False
